item_id,city,country,stars,room_count,overall_liking,based_on,hotel_type_id
14167,Jamesville,Eritrea,5,372.0,8717.0,2307,2
15829,East Mary,Croatia,4,346.0,7409.0,1262,2
17373,Kingside,Indonesia,4,121.0,7964.0,1874,2
19422,New Dwayneville,Martinique,4,76.0,7638.0,1461,2
25908,New Cody,India,4,62.0,8381.0,4010,2
40456,South Madison,Croatia,4,200.0,7988.0,2064,2
41559,East Danielle,Sri Lanka,2,44.0,7761.0,788,2
43557,West Kevin,Palestinian Territory,4,248.0,8075.0,4432,2
44729,South Jessica,Palestinian Territory,4,176.0,8546.0,3165,2
49397,Michelemouth,Falkland Islands (Malvinas),4,285.0,8174.0,9973,2
50067,West Alexstad,Falkland Islands (Malvinas),3,48.0,7113.0,1406,2
54550,Lake Justin,Sao Tome and Principe,3,268.0,7315.0,6009,2
55018,West Adamville,Nigeria,4,30.0,8460.0,720,5
55919,Jaredland,Cape Verde,3,187.0,7147.0,3359,2
56455,Port Stephanie,Cape Verde,3,519.0,7720.0,4109,53
56764,Nicolemouth,Cape Verde,2,20.0,7365.0,87,2
59368,Abigailview,Cape Verde,2,80.0,5447.0,2149,2
67882,East Donald,Cape Verde,3,132.0,7229.0,1594,2
69803,Kristenburgh,Cape Verde,2,109.0,6287.0,97,2
70134,Ericchester,Cape Verde,3,807.0,8663.0,3229,2
70545,Lake Thomas,Cape Verde,2,104.0,7685.0,1773,2
71896,Guzmanport,Cape Verde,0,,8931.0,1504,2
72447,Smithberg,Cape Verde,3,79.0,7602.0,365,2
74151,Phillipsstad,Cape Verde,2,,7580.0,1036,2
76421,Port Rebecca,Cape Verde,2,,6732.0,919,2
79202,East Cliffordville,Cape Verde,4,46.0,7801.0,2718,2
81646,South Richard,Falkland Islands (Malvinas),0,,8091.0,1636,2
85808,West Hollyland,Martinique,3,254.0,7660.0,11051,2
87591,Jasonbury,Saint Pierre and Miquelon,5,79.0,8832.0,535,53
105541,Nancyport,Nigeria,4,131.0,7562.0,2609,2
105775,South Michael,Nigeria,3,55.0,7307.0,978,5
107643,New Rebecca,Lesotho,3,50.0,7879.0,96,2
124074,East Scott,Colombia,3,26.0,8350.0,458,2
136191,Jodytown,Cape Verde,4,312.0,7373.0,2671,2
150077,Jamesville,Eritrea,4,28.0,8161.0,758,2
151130,Ericchester,Cape Verde,0,,8807.0,4625,2
151862,East Keith,Burkina Faso,5,163.0,8534.0,7171,2
152261,Rogerschester,Puerto Rico,3,113.0,7837.0,3489,2
179056,Dannytown,Iraq,4,29.0,8068.0,728,2
219026,New Sandraborough,El Salvador,5,186.0,9002.0,2358,2
236556,Claytonmouth,Nigeria,4,28.0,8770.0,746,53
368861,Noahfurt,Cape Verde,2,,7364.0,972,2
440466,Lindseyshire,Cape Verde,1,30.0,7627.0,151,2
455161,South Nicholasburgh,Puerto Rico,4,78.0,7978.0,820,53
475731,South Stephanie,Paraguay,3,55.0,6887.0,1056,2
476206,Annaside,Bouvet Island (Bouvetoya),3,96.0,7151.0,103,2
517721,Jeffreychester,Gambia,3,227.0,8240.0,1060,2
564101,Lake Elizabethfurt,Martinique,2,86.0,7554.0,617,2
593696,West Jamesside,Croatia,5,195.0,8919.0,890,53
692631,Port Kimberlyfort,Puerto Rico,3,30.0,7861.0,289,53
881873,Harrisstad,Puerto Rico,4,12.0,8529.0,1258,2
907837,North Paulport,Colombia,3,244.0,8020.0,9172,2
915647,Pachecoland,Puerto Rico,3,20.0,7039.0,1258,2
916151,South Russell,Indonesia,4,28.0,8198.0,1491,2
916609,New Cody,India,0,120.0,7226.0,3187,2
1007285,Lake Mark,Cape Verde,4,614.0,8916.0,3209,2
1038142,Kingside,Indonesia,4,4.0,8609.0,81,3
1052492,Stricklandside,Puerto Rico,0,40.0,,0,2
1065456,Jacobfurt,Puerto Rico,2,30.0,7085.0,373,2
1083018,Port Amandaborough,Turkmenistan,5,491.0,9163.0,756,53
1100530,New Gloria,Martinique,0,35.0,7685.0,714,2
1197338,Lake Suzanneshire,Puerto Rico,3,32.0,7900.0,459,2
1234190,Greenton,Puerto Rico,4,144.0,7548.0,655,2
1258771,West Amymouth,Cape Verde,3,137.0,8437.0,2474,2
1324886,Cynthiabury,Korea,4,272.0,8683.0,17837,2
1343868,West Randy,Cape Verde,0,25.0,7841.0,703,5
1494173,Jennifershire,Colombia,0,25.0,7842.0,305,2
1552625,Briannamouth,Puerto Rico,3,22.0,7274.0,338,2
1886339,Beverlyland,Saint Lucia,3,16.0,6703.0,502,3
1936301,Colleenfort,Nigeria,4,33.0,8650.0,377,2
1980843,New David,Puerto Rico,4,9.0,7673.0,153,2
2106206,Brianside,Nigeria,3,45.0,7533.0,994,2
2215162,Leeland,Puerto Rico,3,58.0,8869.0,1155,2
2227530,Lake Elizabethfurt,Martinique,0,30.0,6591.0,1468,6
2228870,Charlotteville,Nigeria,3,20.0,8779.0,705,5
2327100,Leeburgh,Croatia,3,50.0,7703.0,3283,2
2656558,Wongstad,Puerto Rico,3,20.0,7808.0,74,2
2664832,Kimchester,Puerto Rico,3,15.0,9327.0,10040,2
2665138,East Stacey,Puerto Rico,0,58.0,7696.0,268,2
2841359,Lake Connie,Puerto Rico,3,,7811.0,315,2
2873222,Lake Elizabethfurt,Martinique,3,171.0,8590.0,1264,2
2892352,Rogerschester,Puerto Rico,4,34.0,7467.0,124,53
3065398,Lake Christine,Poland,5,360.0,8102.0,2937,2
4044348,Scotthaven,Cape Verde,3,,,0,2
4376134,Ronniehaven,Croatia,5,,,0,2
4491214,Thomaston,Puerto Rico,4,171.0,8069.0,101,2
4590284,Andersonland,Puerto Rico,3,,8304.0,1191,2
4713054,Port Rebecca,Indonesia,0,,9166.0,112,2
4774592,Troystad,Gambia,0,180.0,7966.0,396,2
5163924,North Ronaldstad,Puerto Rico,3,82.0,7243.0,224,2
5179820,Salinaschester,Puerto Rico,3,41.0,7503.0,199,2
5211084,Williamfurt,Cape Verde,0,,8890.0,3307,2
5478476,Kingside,Indonesia,0,,8273.0,48,3
5498594,Fernandezside,Saint Lucia,3,55.0,8376.0,167,2
5516864,Lake Bradley,Puerto Rico,3,24.0,9217.0,1566,2
5789056,Lindsaybury,Puerto Rico,0,32.0,7642.0,147,2
5952056,West David,Gambia,3,,8757.0,1179,2
6066300,Nelsonborough,Puerto Rico,2,,7446.0,50,2
6254358,Cantrellberg,Puerto Rico,3,,9284.0,3849,2
6399612,Port Amyland,Puerto Rico,2,,,0,2
6921824,Lake Barbara,Puerto Rico,3,,8885.0,786,2
7204014,Jamesborough,Colombia,0,,8441.0,698,2
7324080,Rogerschester,Puerto Rico,3,,8192.0,81,2
1793099,East Annside,Colombia,1,203.0,7916.0,1472,2
1818367,Nelsonborough,Puerto Rico,3,49.0,7737.0,234,2
1825753,Port Calvin,Sierra Leone,4,75.0,7711.0,410,2
1882279,East Terristad,Puerto Rico,4,66.0,7806.0,388,2
1885789,Juliestad,Netherlands,2,125.0,8167.0,2130,2
1907907,North Kennethberg,Puerto Rico,0,,8295.0,251,2
1950605,Port Amandaborough,Turkmenistan,5,394.0,8942.0,2731,2
1989273,East Tracey,Canada,2,60.0,7142.0,59,2
1991549,Houseport,Slovakia (Slovak Republic),3,212.0,8315.0,1122,2
2022415,East Marymouth,Lesotho,3,58.0,8287.0,265,2
2031229,Lake Ann,Puerto Rico,3,30.0,8328.0,1160,2
2147376,Greenton,Puerto Rico,3,38.0,7519.0,615,2
2168212,New Colleen,Cayman Islands,3,92.0,7121.0,612,4
2224110,Meyerfurt,Cape Verde,2,78.0,5841.0,1718,2
2254604,Burgessstad,Nigeria,0,,8580.0,1263,8
2350012,Port Marissaberg,Puerto Rico,3,70.0,6910.0,406,2
2380522,Phillipston,Nigeria,4,,8926.0,2635,6
2569342,Masonburgh,Puerto Rico,0,23.0,7442.0,197,2
2600354,Douglasside,Puerto Rico,3,34.0,7736.0,647,2
2661580,Ruizborough,Puerto Rico,0,15.0,7404.0,28,2
2663508,North Laurafurt,Puerto Rico,2,22.0,7057.0,339,2
2663880,Mcdonaldbury,Puerto Rico,0,,7470.0,103,2
2753010,Arnoldton,Puerto Rico,3,1.0,7947.0,278,2
2753286,Lake Ann,Puerto Rico,4,149.0,8244.0,3073,2
2776937,Benjaminport,Puerto Rico,3,43.0,7750.0,154,2
2806044,New Michaelton,Puerto Rico,3,,7625.0,228,2
2819304,North Rebecca,Tuvalu,4,96.0,8663.0,198,2
2835892,New Angel,Cape Verde,0,9.0,7708.0,97,3
3252704,New Shannonberg,Vanuatu,4,305.0,8383.0,1656,2
3953344,Danielton,Martinique,4,153.0,8881.0,2052,2
4177464,Port Dustinshire,Cape Verde,0,,7397.0,191,9
4217822,Josephtown,Puerto Rico,2,,7569.0,171,2
4457382,Ericchester,Cape Verde,0,,,0,2
4760494,West Saraberg,Puerto Rico,2,30.0,7793.0,120,2
5103844,West Jason,Puerto Rico,3,28.0,8056.0,20,2
5104872,Kevinshire,Puerto Rico,3,,8085.0,166,2
5164168,Monicaborough,Puerto Rico,3,65.0,8177.0,20,2
5583102,North David,Morocco,4,,8662.0,540,2
5738468,East Katieville,Puerto Rico,3,22.0,9211.0,4172,2
5828264,Leeland,Puerto Rico,3,30.0,8423.0,1131,2
6003376,South Tinaberg,Switzerland,3,100.0,9161.0,1300,2
6061488,East Terristad,Puerto Rico,2,,6553.0,80,2
6210904,Benjaminton,Egypt,3,,8144.0,686,2
6281394,Greenton,Puerto Rico,3,,8634.0,1066,2
6299392,Latashamouth,Morocco,0,,8575.0,184,2
6312528,North Laurenville,Cape Verde,3,,8596.0,844,2
6621170,Briannamouth,Puerto Rico,3,24.0,9222.0,4187,2
6624410,Williamville,Martinique,0,,8579.0,1090,6
6733432,Rogerschester,Puerto Rico,3,25.0,8229.0,157,2
6737920,Christopherfurt,Puerto Rico,3,,9263.0,3953,2
7171140,Greenton,Puerto Rico,3,30.0,8244.0,758,2
7882352,Haleside,Puerto Rico,0,,7600.0,86,2
5715,North Paulport,Colombia,0,176.0,6811.0,1319,2
6497,East Saraside,Colombia,4,454.0,7845.0,3923,2
8866,North Laurenville,Cape Verde,4,450.0,9029.0,8150,2
12007,Michelemouth,Falkland Islands (Malvinas),3,59.0,7759.0,2870,2
12693,Lake Elizabethfurt,Martinique,4,153.0,8817.0,2475,2
12696,Lake Elizabethfurt,Martinique,4,186.0,7804.0,4001,2
12717,Lake Elizabethfurt,Martinique,3,217.0,7924.0,11146,9
14391,East Bobby,Egypt,3,56.0,8580.0,1364,2
14422,Masonport,Egypt,3,56.0,7463.0,294,2
20405,Samanthaville,Indonesia,3,34.0,7062.0,231,2
35474,Lake Tonya,Georgia,4,410.0,8543.0,639,2
41338,New Vickie,Sierra Leone,4,117.0,7678.0,1937,2
42925,South Virginiafort,Turkmenistan,4,289.0,7838.0,2249,2
46091,Ericton,Somalia,3,270.0,7265.0,1797,2
46194,Ericton,Somalia,4,275.0,8223.0,3185,2
47743,Browningberg,Martinique,4,44.0,8598.0,750,2
51298,Scotttown,Colombia,4,166.0,8685.0,4447,2
57159,Oliverland,Cape Verde,3,151.0,7673.0,2486,2
58616,Ericchester,Cape Verde,3,136.0,8149.0,1624,2
65652,West Amymouth,Cape Verde,4,134.0,8704.0,2285,2
66786,North Maryside,Cape Verde,1,34.0,7798.0,2244,5
69071,East Danielle,Cape Verde,3,850.0,7600.0,914,53
76035,West Alicia,Cape Verde,3,234.0,8209.0,7235,2
76275,Jeffreytown,Cape Verde,4,326.0,8639.0,2960,2
79644,Mackville,Cape Verde,3,60.0,8992.0,1166,2
80595,Beverlyland,Saint Lucia,4,399.0,8781.0,4781,2
82445,Lake Amandastad,Croatia,1,58.0,6355.0,3292,2
94921,New Davidview,Isle of Man,4,270.0,8074.0,1853,53
105287,East Andrea,Nigeria,3,19.0,7460.0,994,5
107283,Justinshire,Burkina Faso,3,30.0,7745.0,1392,2
107662,Edwardstown,Falkland Islands (Malvinas),3,90.0,7901.0,1402,2
128087,West Bobbyton,Cook Islands,0,278.0,7364.0,264,2
130821,Johnsonburgh,Cayman Islands,3,84.0,7684.0,1031,2
149305,Mccallstad,Falkland Islands (Malvinas),4,250.0,7686.0,7452,2
181176,Lake Briannahaven,Cape Verde,3,61.0,6969.0,2990,53
218646,Carolynfurt,Nigeria,4,204.0,8230.0,3066,2
375446,Teresaland,Cape Verde,1,,6144.0,335,5
402936,New Vickie,Sierra Leone,3,27.0,7507.0,1254,2
428881,Donaldshire,Martinique,4,57.0,8036.0,793,2
447196,Lisachester,Cape Verde,1,,6131.0,2375,5
452266,North Kyliemouth,Martinique,0,92.0,8011.0,737,2
595521,Mooreborough,Bouvet Island (Bouvetoya),3,148.0,8116.0,1083,2
674561,Parkton,Morocco,3,,8575.0,807,6
687661,Lisamouth,Cape Verde,3,323.0,7252.0,3435,2
906009,North Katherine,Cape Verde,2,,7398.0,1771,2
926621,Masonbury,Martinique,4,207.0,8496.0,2398,2
935461,South Tommy,Cape Verde,4,202.0,8977.0,3898,2
953279,Timothyberg,Equatorial Guinea,5,643.0,7302.0,3356,2
976183,South Kimberly,El Salvador,3,50.0,7029.0,568,2
982859,Jeffreytown,Cape Verde,3,89.0,8586.0,2856,2
986749,Christinebury,Bahamas,2,43.0,6296.0,1587,9
1013017,Harrisstad,Puerto Rico,4,28.0,7625.0,66,2
1016969,West Adrianstad,Congo,4,55.0,8557.0,719,2
1026798,New Michelleport,Morocco,4,21.0,8131.0,996,53
1030750,Jamesside,Nigeria,0,,8096.0,1551,2
1081108,Jeffreytown,Cape Verde,3,126.0,8720.0,5047,2
1104848,North Laurenville,Cape Verde,4,,8379.0,3678,2
1108523,North Laurenville,Cape Verde,4,338.0,8103.0,380,2
1133923,Gomezmouth,Cape Verde,0,51.0,8578.0,2063,5
1158907,South Paulshire,Saint Lucia,3,45.0,7451.0,464,2
1159786,Youngland,Puerto Rico,5,73.0,8063.0,558,2
1164640,New Angel,Puerto Rico,3,,7959.0,420,2
1305319,Luisport,Nigeria,3,144.0,7413.0,4234,2
1401200,Harrisstad,Puerto Rico,5,85.0,7868.0,1429,2
1403070,Welchmouth,Puerto Rico,4,71.0,7956.0,1994,53
1418757,Jeannefurt,Nigeria,3,15.0,7655.0,436,5
1451343,North Brianborough,Cape Verde,3,321.0,8040.0,3643,2
1471403,East Annside,Colombia,4,240.0,8790.0,5425,2
1476031,North Katherinemouth,Martinique,3,7.0,7669.0,217,3
1503269,Steelebury,Cook Islands,4,11.0,8794.0,509,2
1535631,Andersonton,Cape Verde,1,65.0,6322.0,1403,2
8289708,East Natalie,Sierra Leone,3,149.0,8414.0,172,2
8816396,Jasontown,Puerto Rico,3,,8597.0,1057,2
8816592,New Doris,Puerto Rico,3,,8789.0,791,2
9110800,Michelemouth,Falkland Islands (Malvinas),0,,8581.0,436,8
9610524,Jasontown,Puerto Rico,0,,,0,2
9611174,West Kevinbury,Puerto Rico,3,,9446.0,1621,2
9672530,North Jodichester,Cambodia,0,,7280.0,83,2
9718582,Cooperfurt,Colombia,0,,8646.0,41,8
9848216,Millertown,Switzerland,0,,8875.0,225,2
9970128,Christopherfurt,Puerto Rico,3,,9133.0,638,2
9973386,Port Gregoryshire,Cape Verde,0,,8091.0,51,8
10093794,Kingside,Indonesia,4,,8479.0,335,2
10319212,East Matthew,Cape Verde,3,,8265.0,28,2
10881010,Cantrellberg,Puerto Rico,3,,8986.0,995,2
11168638,West Matthew,Puerto Rico,3,,8530.0,60,2
11545980,Kathrynton,Puerto Rico,3,,9148.0,656,2
11598238,Loriborough,Morocco,0,,8295.0,53,8
12685280,Allisonville,Puerto Rico,0,,,0,8
5394,South Bobbyfurt,Colombia,4,189.0,6671.0,6719,2
7954,Michaelburgh,Cape Verde,4,489.0,8008.0,14505,2
8304,Blackburnport,Cape Verde,0,,8123.0,3123,53
8674,Savagefurt,Cape Verde,3,826.0,8131.0,5991,2
12812,Lake Elizabethfurt,Martinique,4,192.0,8092.0,4403,6
20298,Samanthaville,Indonesia,5,399.0,9117.0,1410,2
32855,North Dakotaside,Colombia,2,156.0,7511.0,2233,2
35328,Sarahhaven,Georgia,3,112.0,7061.0,281,2
40709,Leeburgh,Croatia,4,790.0,7926.0,2813,2
41228,Smithton,Sierra Leone,4,329.0,7799.0,2587,2
42312,East Keith,Burkina Faso,4,306.0,7754.0,5880,2
43801,West Kevin,Palestinian Territory,3,71.0,8175.0,1218,2
45702,Kingside,Indonesia,4,270.0,6577.0,548,2
55947,Riggsmouth,Cape Verde,3,288.0,9058.0,1464,53
56488,South Angela,Cape Verde,2,52.0,7273.0,1324,2
57113,North Karen,Cape Verde,2,105.0,5329.0,462,2
57533,Blackburnport,Cape Verde,4,323.0,8531.0,4087,2
61500,East Casey,Cape Verde,3,58.0,8239.0,419,2
67698,Troyland,Cape Verde,0,182.0,9071.0,2038,2
69777,Jodiborough,Cape Verde,2,83.0,8259.0,2064,2
73661,Jillbury,Cape Verde,3,140.0,8429.0,1170,2
73848,West Ashleyshire,Cape Verde,2,72.0,7081.0,3958,2
75043,South Leslie,Cape Verde,3,,8308.0,34,2
75301,Lake James,Cape Verde,4,550.0,7917.0,8745,2
82440,East Keith,Burkina Faso,3,175.0,6613.0,2132,2
93035,North Patrickstad,Vanuatu,4,302.0,8798.0,7456,2
99047,Christinebury,Bahamas,4,14.0,7828.0,3329,2
99551,Jasontown,Puerto Rico,5,547.0,8842.0,3121,2
99922,Michelemouth,Falkland Islands (Malvinas),4,354.0,7823.0,3248,2
104198,New Connor,Palau,5,427.0,8687.0,275,2
105787,West Adamville,Nigeria,4,86.0,8192.0,3222,2
129415,West Samantha,Martinique,4,83.0,7848.0,1031,2
153355,West Amymouth,Cape Verde,3,134.0,6476.0,3474,2
153399,Michelemouth,Falkland Islands (Malvinas),3,48.0,7231.0,1722,2
157968,East Barbara,Cape Verde,2,117.0,7465.0,3584,2
9021080,New Sherry,Puerto Rico,2,,7887.0,20,2
9601868,Angelahaven,Puerto Rico,3,,,0,2
9610582,Nelsonborough,Puerto Rico,3,,9202.0,420,2
9903146,Lake Johnmouth,Puerto Rico,0,,,0,2
9941914,Fosterland,Puerto Rico,3,,9152.0,342,2
9955234,Briannamouth,Puerto Rico,3,,9276.0,918,2
10042024,Patrickshire,Nigeria,0,,8422.0,67,2
10114772,New Courtneyhaven,Puerto Rico,3,,9161.0,465,2
10119222,Andersonton,Cape Verde,0,,6555.0,55,2
10603394,Jasontown,Puerto Rico,3,,8895.0,872,2
11076004,Lake Garrett,Puerto Rico,3,,9271.0,509,2
11571730,Arnoldton,Puerto Rico,4,,8736.0,2612,2
11572830,Port Gloria,Puerto Rico,3,,8398.0,280,2
12970028,East Alyssa,Puerto Rico,3,,9415.0,1598,2
8794002,Lake Connie,Puerto Rico,3,,9497.0,898,2
9051146,Royland,Cape Verde,0,,8463.0,191,8
9468682,Ruizborough,Puerto Rico,0,,,0,2
9941298,New Angel,Puerto Rico,3,,9145.0,439,2
10799494,Lake Heidi,Colombia,0,,8383.0,29,8
11247766,West Edward,Puerto Rico,3,,9152.0,362,2
11621942,New Angel,Puerto Rico,3,,9020.0,386,2
165078,East Lisa,Cape Verde,2,,4573.0,955,2
348991,South Virginiafort,Turkmenistan,4,370.0,8144.0,2278,2
384751,Kellybury,Martinique,3,116.0,8415.0,1720,2
554446,North Valerie,Nigeria,4,116.0,8492.0,1358,2
561636,North Paul,Cape Verde,2,63.0,8622.0,892,2
672636,Lake Justin,Sao Tome and Principe,4,159.0,8610.0,5272,2
786786,Lake Rachelburgh,Switzerland,3,50.0,8367.0,787,2
795706,Nunezstad,Cape Verde,3,229.0,7740.0,1831,2
825011,Lake Patrick,Cape Verde,3,,8591.0,674,2
857791,South Sarah,Martinique,3,195.0,7495.0,2743,2
907525,New Richardmouth,Cayman Islands,4,150.0,6977.0,340,2
930157,Jamesfort,Switzerland,1,8.0,7504.0,1022,2
962403,East Amandashire,Indonesia,3,39.0,7832.0,169,2
981977,New Sarahbury,Cape Verde,3,86.0,8302.0,2232,2
1019155,Christopherfurt,Puerto Rico,4,74.0,8079.0,876,53
1022323,Jasontown,Puerto Rico,3,55.0,7663.0,1156,2
1027678,Kimchester,Puerto Rico,0,,7075.0,295,2
1034082,Williamview,Morocco,4,12.0,8429.0,707,6
1088030,South Michelle,Vanuatu,4,84.0,8090.0,713,2
1179112,Jessicachester,Cape Verde,3,,7923.0,2236,2
1197336,Kimchester,Puerto Rico,2,27.0,7781.0,286,2
1288604,Hudsonview,Puerto Rico,5,216.0,8008.0,3238,2
1332219,Port Amandaborough,Turkmenistan,4,252.0,8672.0,2610,2
1356248,Sullivanton,Puerto Rico,4,48.0,8089.0,190,2
1421892,Benjaminport,Puerto Rico,2,72.0,7474.0,403,2
1477077,Cruzport,Gambia,2,10.0,8602.0,1149,9
1700951,North Michelle,Colombia,5,405.0,9199.0,3359,2
1715095,East Stacey,Puerto Rico,3,38.0,8175.0,700,2
1816647,Beverlyland,Saint Lucia,3,162.0,7979.0,1867,2
1952621,West Melissa,Puerto Rico,4,54.0,7963.0,337,2
2102776,Lake Ronald,Puerto Rico,3,59.0,8028.0,175,2
2164340,East Michael,Croatia,2,137.0,7080.0,201,2
2215350,Sullivanton,Puerto Rico,3,33.0,9476.0,40820,2
2241614,Pachecoland,Puerto Rico,3,36.0,7636.0,215,2
2439636,Lake Elizabeth,Egypt,3,28.0,7844.0,197,2
2554458,Lake Samantha,Colombia,0,,7674.0,140,4
2591497,East Katieville,Puerto Rico,4,87.0,7222.0,760,2
2661800,Sierrachester,Puerto Rico,2,25.0,,0,2
2664602,West Melissa,Puerto Rico,0,,8099.0,556,53
2705960,Burchside,Burkina Faso,4,185.0,7819.0,5058,2
2839274,Hallmouth,Nigeria,4,23.0,8506.0,509,5
2951706,South Russell,Indonesia,0,,8775.0,2515,8
3134246,Thomasfurt,Puerto Rico,5,86.0,8497.0,275,2
3150222,East Tinaborough,Cape Verde,3,120.0,9333.0,1896,2
3156912,East Terristad,Puerto Rico,3,35.0,7569.0,53,2
3201628,Lake Barbara,Puerto Rico,3,,7163.0,590,2
3228401,Christopherfurt,Puerto Rico,2,,7739.0,43,3
3250770,Youngland,Puerto Rico,3,31.0,8048.0,120,2
3381946,North Samanthafort,Martinique,4,5.0,8861.0,133,3
3509990,Lake Jeremymouth,Switzerland,2,27.0,7912.0,580,9
3846310,Stricklandside,Puerto Rico,0,,7469.0,478,2
3903750,South Margaret,Puerto Rico,3,12.0,8191.0,96,53
4028180,Jesusbury,Puerto Rico,5,1.0,7860.0,812,2
4443906,Kimchester,Puerto Rico,3,72.0,7486.0,1043,53
4482022,Kevinshire,Puerto Rico,0,,8019.0,132,2
4720736,New Suzanne,Sierra Leone,0,25.0,8128.0,202,2
4916838,Mcdonaldbury,Puerto Rico,3,,7816.0,66,2
5169330,Pachecoland,Puerto Rico,3,,9358.0,955,2
5648714,Port Marissaberg,Puerto Rico,3,29.0,8298.0,164,2
5659568,Lake Garrett,Puerto Rico,3,14.0,9167.0,3522,2
5667274,Sullivanton,Puerto Rico,3,,9017.0,1019,2
5928054,West Lorraine,Gambia,4,142.0,8092.0,256,2
5934400,Christopherfurt,Puerto Rico,3,,8699.0,1831,2
6652412,Baldwinville,Puerto Rico,4,72.0,7593.0,524,2
6654366,New Jacob,Mayotte,0,,8239.0,20,8
6852692,Arnoldton,Puerto Rico,3,24.0,8949.0,1103,2
6904464,Port Jorge,Afghanistan,5,232.0,8339.0,226,2
7178970,Rogerschester,Puerto Rico,3,12.0,9083.0,793,2
7366638,Harrisstad,Puerto Rico,5,,8178.0,1773,2
8261548,Arnoldton,Puerto Rico,3,,8298.0,855,2
8780102,Greenton,Puerto Rico,3,,8184.0,1043,2
8807936,Arnoldton,Puerto Rico,3,,8059.0,616,2
8902718,Port Aaron,Puerto Rico,3,,9381.0,1002,2
9582348,North Debraport,Cape Verde,0,,8860.0,124,8
9716670,Randolphport,Puerto Rico,0,,,0,2
9836824,New Angel,Puerto Rico,0,,,0,8
8626088,Lake Ann,Puerto Rico,0,,,0,2
9517176,Elizabethview,Martinique,0,,,0,2
9575928,New Katherinemouth,Cape Verde,0,,9029.0,174,8
9787894,Greenton,Puerto Rico,3,,8600.0,830,2
10099460,Lake Travis,Falkland Islands (Malvinas),3,,8184.0,190,2
10313956,Nelsonshire,Cape Verde,0,,8761.0,54,8
10684660,Lake Ann,Puerto Rico,3,,8471.0,886,2
12095424,Lake Garrett,Puerto Rico,3,,9209.0,968,2
12954590,Lake Williamfort,Puerto Rico,2,,9397.0,1003,2
7317,East Deborahhaven,Croatia,3,264.0,7402.0,1949,2
7947,Michaelburgh,Cape Verde,2,98.0,8131.0,3221,2
8028,East Jamesmouth,Cape Verde,2,33.0,6511.0,1892,2
8108,East Jamesmouth,Cape Verde,3,44.0,8150.0,1455,2
8611,Savagefurt,Cape Verde,3,3767.0,6766.0,95173,53
8927,Ericchester,Cape Verde,3,263.0,8642.0,1760,2
11459,Lake Travis,Falkland Islands (Malvinas),3,61.0,8222.0,1825,2
14903,West Adamville,Nigeria,5,276.0,8624.0,5647,2
40728,Leeburgh,Croatia,4,148.0,8177.0,2479,2
42378,East Christopherfurt,Saint Kitts and Nevis,5,126.0,9033.0,870,2
44616,Spencerport,Palestinian Territory,4,111.0,8101.0,2466,2
44842,Port Barbaramouth,Palestinian Territory,2,94.0,6010.0,3867,2
49656,Michelemouth,Falkland Islands (Malvinas),3,50.0,6947.0,2429,2
52314,Blairside,Colombia,4,52.0,8513.0,1950,2
54929,South Michael,Nigeria,4,36.0,8104.0,1076,2
55177,West Adamville,Nigeria,4,50.0,7079.0,1532,6
55881,Kevinville,Cape Verde,3,297.0,7561.0,2636,2
63620,East Richardton,Cape Verde,4,500.0,8077.0,9991,2
66829,Lake Thomas,Cape Verde,3,300.0,8360.0,3462,2
67073,Ericchester,Cape Verde,4,327.0,8672.0,5272,2
67241,Kristinashire,Cape Verde,2,274.0,6986.0,5438,2
68167,North Heatherhaven,Cape Verde,2,119.0,6982.0,5416,2
69220,New Tara,Cape Verde,3,195.0,6173.0,2994,2
73157,Jessicamouth,Cape Verde,3,100.0,7940.0,2396,2
76663,Port Laurenshire,Cape Verde,2,,8028.0,1873,2
77234,Lake Paulport,Cape Verde,1,,7163.0,879,2
85520,West Laura,Burkina Faso,5,253.0,7647.0,5447,2
86505,West Ashleyshire,Cape Verde,3,40.0,6971.0,1647,2
101436,North Nicholas,Croatia,5,207.0,8069.0,3065,2
102109,West Adamville,Nigeria,4,363.0,7605.0,2419,2
104406,North Patrickstad,Vanuatu,4,122.0,8102.0,2500,2
136782,South Kimberly,Cape Verde,3,651.0,6486.0,13764,53
153092,Zacharyborough,Cape Verde,4,544.0,8295.0,1589,53
153197,South Bobbyfurt,Colombia,3,76.0,8004.0,2052,2
154026,South Ashleyberg,Croatia,4,319.0,7455.0,871,2
168932,Michelechester,Martinique,4,5.0,9113.0,137,3
326351,Lake Jeremyton,Jamaica,3,32.0,8225.0,194,2
342886,South Sarah,Martinique,4,338.0,8097.0,6252,2
345346,South Beverlyfurt,Indonesia,4,282.0,8057.0,5345,2
350456,Saraburgh,Netherlands,4,128.0,8245.0,1640,2
451181,Karlview,Cape Verde,0,,8417.0,657,8
481156,Lake Elizabethfurt,Martinique,1,17.0,6868.0,33,4
554111,East Lucas,Nigeria,4,361.0,7990.0,2788,53
688406,Lake Ericfurt,Puerto Rico,4,101.0,7772.0,922,2
692861,Ruizborough,Puerto Rico,3,,7990.0,621,2
895705,Lake Nathan,Netherlands,5,264.0,7656.0,4333,2
948453,North Anthonymouth,Cape Verde,3,187.0,8457.0,1816,53
970319,West Alison,Ethiopia,2,196.0,6766.0,2405,2
972765,New Angel,Puerto Rico,4,109.0,8115.0,895,2
